Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2018-08-02 17:07:03;"Elliptical";"Running";1;;;;4.8;mi.;2100;"";""
2018-08-01 16:56:33;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"";""
2018-08-01 16:56:33;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-08-01 16:56:33;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-08-01 16:56:33;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-08-01 16:56:33;"B";"Squat (Barbell)";5;25;lbs;7;;;0;;
2018-08-01 16:56:33;"B";"Bench Press (Dumbbell)";1;22.5;lbs;5;;;0;"";
2018-08-01 16:56:33;"B";"Bench Press (Dumbbell)";2;25;lbs;5;;;0;;
2018-08-01 16:56:33;"B";"Bench Press (Dumbbell)";3;30;lbs;5;;;0;;
2018-08-01 16:56:33;"B";"Bench Press (Dumbbell)";4;35;lbs;5;;;0;;
2018-08-01 16:56:33;"B";"Bench Press (Dumbbell)";5;40;lbs;8;;;0;;
2018-08-01 16:56:33;"B";"Pull Up";1;0;lbs;12;;;0;"";
2018-08-01 16:56:33;"B";"Pull Up";2;0;lbs;7;;;0;;
2018-07-31 17:36:30;"Elliptical";"Running";1;;;;4.3;;0;"";""
2018-07-30 17:37:32;"A";"Deadlift (Barbell)";1;50;lbs;5;;;0;"BAD FORM: did 7 but was probably curving back";""
2018-07-30 17:37:32;"A";"Deadlift (Barbell)";2;60;lbs;5;;;0;;
2018-07-30 17:37:32;"A";"Deadlift (Barbell)";3;70;lbs;5;;;0;;
2018-07-30 17:37:32;"A";"Deadlift (Barbell)";4;80;lbs;5;;;0;;
2018-07-30 17:37:32;"A";"Deadlift (Barbell)";5;90;lbs;7;;;0;;
2018-07-30 17:37:32;"A";"Bent Over Row (Dumbbell)";1;17.5;lbs;5;;;0;"";
2018-07-30 17:37:32;"A";"Bent Over Row (Dumbbell)";2;20;lbs;5;;;0;;
2018-07-30 17:37:32;"A";"Bent Over Row (Dumbbell)";3;22.5;lbs;5;;;0;;
2018-07-30 17:37:32;"A";"Bent Over Row (Dumbbell)";4;25;lbs;5;;;0;;
2018-07-30 17:37:32;"A";"Bent Over Row (Dumbbell)";5;30;lbs;11;;;0;;
2018-07-30 17:37:32;"A";"Overhead Press (Dumbbell)";1;17.5;lbs;5;;;0;"";
2018-07-30 17:37:32;"A";"Overhead Press (Dumbbell)";2;20;lbs;5;;;0;;
2018-07-30 17:37:32;"A";"Overhead Press (Dumbbell)";3;22.5;lbs;5;;;0;;
2018-07-30 17:37:32;"A";"Overhead Press (Dumbbell)";4;25;lbs;5;;;0;;
2018-07-30 17:37:32;"A";"Overhead Press (Dumbbell)";5;30;lbs;8;;;0;;
2018-07-27 15:23:05;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"";""
2018-07-27 15:23:05;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-07-27 15:23:05;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-07-27 15:23:05;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-07-27 15:23:05;"B";"Squat (Barbell)";5;25;lbs;9;;;0;;
2018-07-27 15:23:05;"B";"Bench Press (Dumbbell)";1;22.5;lbs;5;;;0;"";
2018-07-27 15:23:05;"B";"Bench Press (Dumbbell)";2;25;lbs;5;;;0;;
2018-07-27 15:23:05;"B";"Bench Press (Dumbbell)";3;30;lbs;5;;;0;;
2018-07-27 15:23:05;"B";"Bench Press (Dumbbell)";4;35;lbs;5;;;0;;
2018-07-27 15:23:05;"B";"Bench Press (Dumbbell)";5;40;lbs;6;;;0;;
2018-07-27 15:23:05;"B";"Pull Up";1;0;lbs;10;;;0;"";
2018-07-27 15:23:05;"B";"Pull Up";2;0;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Deadlift (Barbell)";1;50;lbs;5;;;0;"";""
2018-07-25 16:58:00;"A";"Deadlift (Barbell)";2;60;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Deadlift (Barbell)";3;70;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Deadlift (Barbell)";4;80;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Deadlift (Barbell)";5;90;lbs;6;;;0;;
2018-07-25 16:58:00;"A";"Bent Over Row (Dumbbell)";1;17.5;lbs;5;;;0;"";
2018-07-25 16:58:00;"A";"Bent Over Row (Dumbbell)";2;20;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Bent Over Row (Dumbbell)";3;22.5;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Bent Over Row (Dumbbell)";4;25;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Bent Over Row (Dumbbell)";5;30;lbs;8;;;0;;
2018-07-25 16:58:00;"A";"Overhead Press (Dumbbell)";1;15;lbs;5;;;0;"";
2018-07-25 16:58:00;"A";"Overhead Press (Dumbbell)";2;17.5;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Overhead Press (Dumbbell)";3;20;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Overhead Press (Dumbbell)";4;22.5;lbs;5;;;0;;
2018-07-25 16:58:00;"A";"Overhead Press (Dumbbell)";5;25;lbs;8;;;0;;
2018-07-23 16:54:53;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"";""
2018-07-23 16:54:53;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-07-23 16:54:53;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-07-23 16:54:53;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-07-23 16:54:53;"B";"Squat (Barbell)";5;25;lbs;7;;;0;;
2018-07-23 16:54:53;"B";"Bench Press (Dumbbell)";1;20;lbs;5;;;0;"";
2018-07-23 16:54:53;"B";"Bench Press (Dumbbell)";2;22.5;lbs;5;;;0;;
2018-07-23 16:54:53;"B";"Bench Press (Dumbbell)";3;25;lbs;5;;;0;;
2018-07-23 16:54:53;"B";"Bench Press (Dumbbell)";4;30;lbs;5;;;0;;
2018-07-23 16:54:53;"B";"Bench Press (Dumbbell)";5;35;lbs;11;;;0;;
2018-07-23 16:54:53;"B";"Pull Up";1;0;lbs;9;;;0;"";
2018-07-23 16:54:53;"B";"Pull Up";2;0;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Deadlift (Barbell)";1;50;lbs;5;;;0;"";""
2018-07-20 18:13:49;"A";"Deadlift (Barbell)";2;60;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Deadlift (Barbell)";3;70;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Deadlift (Barbell)";4;80;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Deadlift (Barbell)";5;90;lbs;7;;;0;;
2018-07-20 18:13:49;"A";"Bent Over Row (Dumbbell)";1;15;lbs;5;;;0;"";
2018-07-20 18:13:49;"A";"Bent Over Row (Dumbbell)";2;17.5;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Bent Over Row (Dumbbell)";3;20;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Bent Over Row (Dumbbell)";4;22.5;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Bent Over Row (Dumbbell)";5;25;lbs;13;;;0;;
2018-07-20 18:13:49;"A";"Overhead Press (Dumbbell)";1;15;lbs;5;;;0;"";
2018-07-20 18:13:49;"A";"Overhead Press (Dumbbell)";2;17.5;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Overhead Press (Dumbbell)";3;20;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Overhead Press (Dumbbell)";4;22.5;lbs;5;;;0;;
2018-07-20 18:13:49;"A";"Overhead Press (Dumbbell)";5;25;lbs;6;;;0;;
2018-07-18 17:43:10;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"";""
2018-07-18 17:43:10;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-07-18 17:43:10;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-07-18 17:43:10;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-07-18 17:43:10;"B";"Squat (Barbell)";5;25;lbs;8;;;0;;
2018-07-18 17:43:10;"B";"Bench Press (Dumbbell)";1;20;lbs;5;;;0;"";
2018-07-18 17:43:10;"B";"Bench Press (Dumbbell)";2;22.5;lbs;5;;;0;;
2018-07-18 17:43:10;"B";"Bench Press (Dumbbell)";3;25;lbs;5;;;0;;
2018-07-18 17:43:10;"B";"Bench Press (Dumbbell)";4;30;lbs;5;;;0;;
2018-07-18 17:43:10;"B";"Bench Press (Dumbbell)";5;35;lbs;10;;;0;;
2018-07-18 17:43:10;"B";"Pull Up";1;0;lbs;8;;;0;"";
2018-07-18 17:43:10;"B";"Pull Up";2;0;lbs;4;;;0;;
2018-07-16 18:12:49;"A";"Deadlift (Barbell)";1;50;lbs;5;;;0;"";""
2018-07-16 18:12:49;"A";"Deadlift (Barbell)";2;60;lbs;5;;;0;;
2018-07-16 18:12:49;"A";"Deadlift (Barbell)";3;70;lbs;5;;;0;;
2018-07-16 18:12:49;"A";"Deadlift (Barbell)";4;80;lbs;5;;;0;;
2018-07-16 18:12:49;"A";"Deadlift (Barbell)";5;90;lbs;8;;;0;;
2018-07-16 18:12:49;"A";"Bent Over Row (Dumbbell)";1;15;lbs;5;;;0;"";
2018-07-16 18:12:49;"A";"Bent Over Row (Dumbbell)";2;17.5;lbs;5;;;0;;
2018-07-16 18:12:49;"A";"Bent Over Row (Dumbbell)";3;20;lbs;5;;;0;;
2018-07-16 18:12:49;"A";"Bent Over Row (Dumbbell)";4;22.5;lbs;5;;;0;;
2018-07-16 18:12:49;"A";"Bent Over Row (Dumbbell)";5;25;lbs;12;;;0;;
2018-07-16 18:12:49;"A";"Overhead Press (Dumbbell)";1;17.5;lbs;5;;;0;"";
2018-07-16 18:12:49;"A";"Overhead Press (Dumbbell)";2;20;lbs;5;;;0;;
2018-07-16 18:12:49;"A";"Overhead Press (Dumbbell)";3;22.5;lbs;5;;;0;;
2018-07-16 18:12:49;"A";"Overhead Press (Dumbbell)";4;25;lbs;5;;;0;;
2018-07-16 18:12:49;"A";"Overhead Press (Dumbbell)";5;30;lbs;3;;;0;;
2018-07-13 19:26:11;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"";""
2018-07-13 19:26:11;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-07-13 19:26:11;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-07-13 19:26:11;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-07-13 19:26:11;"B";"Squat (Barbell)";5;25;lbs;8;;;0;;
2018-07-13 19:26:11;"B";"Bench Press (Dumbbell)";1;20;lbs;5;;;0;"";
2018-07-13 19:26:11;"B";"Bench Press (Dumbbell)";2;22.5;lbs;5;;;0;;
2018-07-13 19:26:11;"B";"Bench Press (Dumbbell)";3;25;lbs;5;;;0;;
2018-07-13 19:26:11;"B";"Bench Press (Dumbbell)";4;30;lbs;5;;;0;;
2018-07-13 19:26:11;"B";"Bench Press (Dumbbell)";5;35;lbs;8;;;0;;
2018-07-13 19:26:11;"B";"Pull Up";1;0;lbs;7;;;0;"";
2018-07-13 19:26:11;"B";"Pull Up";2;0;lbs;4;;;0;;
2018-07-11 16:57:57;"A";"Deadlift (Barbell)";1;50;lbs;5;;;0;"";""
2018-07-11 16:57:57;"A";"Deadlift (Barbell)";2;60;lbs;5;;;0;;
2018-07-11 16:57:57;"A";"Deadlift (Barbell)";3;70;lbs;5;;;0;;
2018-07-11 16:57:57;"A";"Deadlift (Barbell)";4;80;lbs;5;;;0;;
2018-07-11 16:57:57;"A";"Deadlift (Barbell)";5;90;lbs;7;;;0;;
2018-07-11 16:57:57;"A";"Bent Over Row (Dumbbell)";1;15;lbs;5;;;0;"";
2018-07-11 16:57:57;"A";"Bent Over Row (Dumbbell)";2;17.5;lbs;5;;;0;;
2018-07-11 16:57:57;"A";"Bent Over Row (Dumbbell)";3;20;lbs;5;;;0;;
2018-07-11 16:57:57;"A";"Bent Over Row (Dumbbell)";4;22.5;lbs;5;;;0;;
2018-07-11 16:57:57;"A";"Bent Over Row (Dumbbell)";5;25;lbs;8;;;0;;
2018-07-11 16:57:57;"A";"Overhead Press (Dumbbell)";1;17.5;lbs;5;;;0;"FAIL: 6 last time";
2018-07-11 16:57:57;"A";"Overhead Press (Dumbbell)";2;20;lbs;5;;;0;;
2018-07-11 16:57:57;"A";"Overhead Press (Dumbbell)";3;22.5;lbs;5;;;0;;
2018-07-11 16:57:57;"A";"Overhead Press (Dumbbell)";4;25;lbs;5;;;0;;
2018-07-11 16:57:57;"A";"Overhead Press (Dumbbell)";5;30;lbs;3;;;0;;
2018-07-09 16:31:04;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"FAIL: 8 last time, MUST GET AT LEAST 8!";""
2018-07-09 16:31:04;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-07-09 16:31:04;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-07-09 16:31:04;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-07-09 16:31:04;"B";"Squat (Barbell)";5;25;lbs;6;;;0;;
2018-07-09 16:31:04;"B";"Bench Press (Dumbbell)";1;20;lbs;5;;;0;"";
2018-07-09 16:31:04;"B";"Bench Press (Dumbbell)";2;22.5;lbs;5;;;0;;
2018-07-09 16:31:04;"B";"Bench Press (Dumbbell)";3;25;lbs;5;;;0;;
2018-07-09 16:31:04;"B";"Bench Press (Dumbbell)";4;30;lbs;5;;;0;;
2018-07-09 16:31:04;"B";"Bench Press (Dumbbell)";5;35;lbs;8;;;0;;
2018-07-09 16:31:04;"B";"Pull Up";1;0;lbs;5;;;0;"";
2018-07-09 16:31:04;"B";"Pull Up";2;0;lbs;4;;;0;;
2018-07-06 19:27:05;"A";"Deadlift (Barbell)";1;50;lbs;5;;;0;"";""
2018-07-06 19:27:05;"A";"Deadlift (Barbell)";2;60;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Deadlift (Barbell)";3;70;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Deadlift (Barbell)";4;80;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Deadlift (Barbell)";5;90;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Bent Over Row (Dumbbell)";1;15;lbs;5;;;0;"";
2018-07-06 19:27:05;"A";"Bent Over Row (Dumbbell)";2;17.5;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Bent Over Row (Dumbbell)";3;20;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Bent Over Row (Dumbbell)";4;22.5;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Bent Over Row (Dumbbell)";5;25;lbs;7;;;0;;
2018-07-06 19:27:05;"A";"Overhead Press (Dumbbell)";1;17.5;lbs;5;;;0;"";
2018-07-06 19:27:05;"A";"Overhead Press (Dumbbell)";2;20;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Overhead Press (Dumbbell)";3;22.5;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Overhead Press (Dumbbell)";4;25;lbs;5;;;0;;
2018-07-06 19:27:05;"A";"Overhead Press (Dumbbell)";5;30;lbs;6;;;0;;
2018-07-03 16:39:20;"Elliptical";"Running";1;;;;4.3;mi.;2100;"";""
2018-07-02 17:25:04;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"";""
2018-07-02 17:25:04;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-07-02 17:25:04;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-07-02 17:25:04;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-07-02 17:25:04;"B";"Squat (Barbell)";5;25;lbs;8;;;0;;
2018-07-02 17:25:04;"B";"Bench Press (Dumbbell)";1;20;lbs;5;;;0;"";
2018-07-02 17:25:04;"B";"Bench Press (Dumbbell)";2;22.5;lbs;5;;;0;;
2018-07-02 17:25:04;"B";"Bench Press (Dumbbell)";3;25;lbs;5;;;0;;
2018-07-02 17:25:04;"B";"Bench Press (Dumbbell)";4;30;lbs;5;;;0;;
2018-07-02 17:25:04;"B";"Bench Press (Dumbbell)";5;35;lbs;8;;;0;;
2018-07-02 17:25:04;"B";"Pull Up";1;0;lbs;8;;;0;"";
2018-07-02 17:25:04;"B";"Pull Up";2;0;lbs;1;;;0;;
2018-06-27 16:26:53;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"";""
2018-06-27 16:26:53;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-06-27 16:26:53;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-06-27 16:26:53;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-06-27 16:26:53;"B";"Squat (Barbell)";5;25;lbs;5;;;0;;
2018-06-27 16:26:53;"B";"Bench Press (Dumbbell)";1;17.5;lbs;5;;;0;"";
2018-06-27 16:26:53;"B";"Bench Press (Dumbbell)";2;20;lbs;5;;;0;;
2018-06-27 16:26:53;"B";"Bench Press (Dumbbell)";3;22.5;lbs;5;;;0;;
2018-06-27 16:26:53;"B";"Bench Press (Dumbbell)";4;25;lbs;5;;;0;;
2018-06-27 16:26:53;"B";"Bench Press (Dumbbell)";5;30;lbs;10;;;0;;
2018-06-27 16:26:53;"B";"Pull Up";1;0;lbs;6;;;0;"";
2018-06-27 16:26:53;"B";"Pull Up";2;0;lbs;1;;;0;;
2018-06-25 21:59:11;"A";"Deadlift (Barbell)";1;40;lbs;5;;;0;"";""
2018-06-25 21:59:11;"A";"Deadlift (Barbell)";2;50;lbs;5;;;0;;
2018-06-25 21:59:11;"A";"Deadlift (Barbell)";3;60;lbs;5;;;0;;
2018-06-25 21:59:11;"A";"Deadlift (Barbell)";4;70;lbs;5;;;0;;
2018-06-25 21:59:11;"A";"Deadlift (Barbell)";5;80;lbs;10;;;0;;
2018-06-25 21:59:11;"A";"Bent Over Row (Dumbbell)";1;15;lbs;5;;;0;"";
2018-06-25 21:59:11;"A";"Bent Over Row (Dumbbell)";2;17.5;lbs;5;;;0;;
2018-06-25 21:59:11;"A";"Bent Over Row (Dumbbell)";3;20;lbs;5;;;0;;
2018-06-25 21:59:11;"A";"Bent Over Row (Dumbbell)";4;22.5;lbs;5;;;0;;
2018-06-25 21:59:11;"A";"Bent Over Row (Dumbbell)";5;25;lbs;6;;;0;;
2018-06-25 21:59:11;"A";"Overhead Press (Dumbbell)";1;17.5;lbs;5;;;0;"";
2018-06-25 21:59:11;"A";"Overhead Press (Dumbbell)";2;20;lbs;5;;;0;;
2018-06-25 21:59:11;"A";"Overhead Press (Dumbbell)";3;22.5;lbs;5;;;0;;
2018-06-25 21:59:11;"A";"Overhead Press (Dumbbell)";4;25;lbs;5;;;0;;
2018-06-25 21:59:11;"A";"Overhead Press (Dumbbell)";5;30;lbs;5;;;0;;
2018-06-22 19:44:00;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"Make sure good form";""
2018-06-22 19:44:00;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-06-22 19:44:00;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-06-22 19:44:00;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-06-22 19:44:00;"B";"Squat (Barbell)";5;25;lbs;5;;;0;;
2018-06-22 19:44:00;"B";"Bench Press (Dumbbell)";1;15;lbs;5;;;0;"";
2018-06-22 19:44:00;"B";"Bench Press (Dumbbell)";2;17.5;lbs;5;;;0;;
2018-06-22 19:44:00;"B";"Bench Press (Dumbbell)";3;20;lbs;5;;;0;;
2018-06-22 19:44:00;"B";"Bench Press (Dumbbell)";4;22.5;lbs;5;;;0;;
2018-06-22 19:44:00;"B";"Bench Press (Dumbbell)";5;25;lbs;15;;;0;;
2018-06-22 19:44:00;"B";"Pull Up";1;0;lbs;6;;;0;"";
2018-06-22 19:44:00;"B";"Pull Up";2;0;lbs;1;;;0;;
2018-06-20 17:54:37;"A";"Deadlift (Barbell)";1;40;lbs;5;;;0;"";""
2018-06-20 17:54:37;"A";"Deadlift (Barbell)";2;50;lbs;5;;;0;;
2018-06-20 17:54:37;"A";"Deadlift (Barbell)";3;60;lbs;5;;;0;;
2018-06-20 17:54:37;"A";"Deadlift (Barbell)";4;70;lbs;5;;;0;;
2018-06-20 17:54:37;"A";"Deadlift (Barbell)";5;80;lbs;8;;;0;;
2018-06-20 17:54:37;"A";"Bent Over Row (Dumbbell)";1;10;lbs;5;;;0;"";
2018-06-20 17:54:37;"A";"Bent Over Row (Dumbbell)";2;12.5;lbs;5;;;0;;
2018-06-20 17:54:37;"A";"Bent Over Row (Dumbbell)";3;15;lbs;5;;;0;;
2018-06-20 17:54:37;"A";"Bent Over Row (Dumbbell)";4;17.5;lbs;5;;;0;;
2018-06-20 17:54:37;"A";"Bent Over Row (Dumbbell)";5;20;lbs;15;;;0;;
2018-06-20 17:54:37;"A";"Bent Over Row (Dumbbell)";6;0;lbs;0;;;0;;
2018-06-20 17:54:37;"A";"Overhead Press (Dumbbell)";1;15;lbs;5;;;0;"";
2018-06-20 17:54:37;"A";"Overhead Press (Dumbbell)";2;17.5;lbs;5;;;0;;
2018-06-20 17:54:37;"A";"Overhead Press (Dumbbell)";3;20;lbs;5;;;0;;
2018-06-20 17:54:37;"A";"Overhead Press (Dumbbell)";4;22.5;lbs;5;;;0;;
2018-06-20 17:54:37;"A";"Overhead Press (Dumbbell)";5;25;lbs;10;;;0;;
2018-06-18 18:23:13;"B";"Squat (Barbell)";1;15;lbs;5;;;0;"Had wrong form";""
2018-06-18 18:23:13;"B";"Squat (Barbell)";2;17.5;lbs;5;;;0;;
2018-06-18 18:23:13;"B";"Squat (Barbell)";3;20;lbs;5;;;0;;
2018-06-18 18:23:13;"B";"Squat (Barbell)";4;22.5;lbs;5;;;0;;
2018-06-18 18:23:13;"B";"Squat (Barbell)";5;25;lbs;5;;;0;;
2018-06-18 18:23:13;"B";"Bench Press (Dumbbell)";1;10;lbs;5;;;0;"Up weight";
2018-06-18 18:23:13;"B";"Bench Press (Dumbbell)";2;12.5;lbs;5;;;0;;
2018-06-18 18:23:13;"B";"Bench Press (Dumbbell)";3;15;lbs;5;;;0;;
2018-06-18 18:23:13;"B";"Bench Press (Dumbbell)";4;17.5;lbs;5;;;0;;
2018-06-18 18:23:13;"B";"Bench Press (Dumbbell)";5;20;lbs;25;;;0;;
2018-06-18 18:23:13;"B";"Pull Up";1;0;lbs;6;;;0;"";
2018-06-18 18:23:13;"B";"Pull Up";2;0;lbs;6;;;0;;
